2024-01-21 08:21:57,038: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:21:57[0m
2024-01-21 08:21:57,038: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:21:57,039: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:21:58,700: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:21:58[0m
2024-01-21 08:21:58,702: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:21:58,703: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-01-21 08:21:58,704: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-01-21 08:21:58,705: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:21:58[0m
2024-01-21 08:21:58,705: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:21:58,706: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:01,714: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:01[0m
2024-01-21 08:22:01,715: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:01,717: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-01-21 08:22:01,717: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-01-21 08:22:01,718: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:01[0m
2024-01-21 08:22:01,718: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:01,719: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:03,743: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:03[0m
2024-01-21 08:22:03,745: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:03,747: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-01-21 08:22:03,747: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-01-21 08:22:03,749: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:03[0m
2024-01-21 08:22:03,749: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:03,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:04,759: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:04[0m
2024-01-21 08:22:04,761: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:04,762: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-01-21 08:22:04,762: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-01-21 08:22:04,763: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 08:22:04,765: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-01-21 08:22:04,767: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-01-21 08:22:04,767: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 08:22:04,768: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-01-21 08:22:04,769: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 08:22:04,770: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-01-21 08:22:04,770: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 08:22:04,773: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:04[0m
2024-01-21 08:22:04,773: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:04,775: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:05,127: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:05[0m
2024-01-21 08:22:05,130: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:05,133: root: INFO: Current backtesting datetime 2020-01-21 16:00:00-05:00
2024-01-21 08:22:05,133: root: INFO: Current backtesting datetime 2020-01-22 09:30:00-05:00
2024-01-21 08:22:05,136: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:05[0m
2024-01-21 08:22:05,138: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:05,140: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
